date,season,tempmax,tempmin,humidity,precip,crop,Pest_Attack
13-04-2021,Summer,39.4,21,28.5,0,pigeonpeas,0
14-04-2021,Summer,39.6,22.8,25,0,coconut,0
15-04-2021,Summer,40.1,24,23.9,0,mothbeans,0
16-04-2021,Summer,39.6,21,39.5,0.894,rice,0
17-04-2021,Summer,33,19.8,54,0,coconut,0
18-04-2021,Summer,35.2,20.3,40.8,0,papaya,0
19-04-2021,Summer,37,20.9,33.8,0,muskmelon,0
20-04-2021,Summer,33.8,21.7,34.7,0,maize,0
21-04-2021,Summer,32.7,20,47.7,0,banana,0
22-04-2021,Summer,33,21,45.3,0,lentil,0
23-04-2021,Summer,31.9,22.8,44.6,0.51,blackgram,0
24-04-2021,Summer,32.8,18.6,33.8,0,muskmelon,0
25-04-2021,Summer,36.7,20.2,32.2,0,jute,0
26-04-2021,Summer,39.7,19.1,30.2,0,pigeonpeas,0
27-04-2021,Summer,41.2,22.6,30.1,0,mungbean,0
28-04-2021,Summer,42,23.7,27.9,0,lentil,0
29-04-2021,Summer,41.9,25.3,26.8,0.766,cotton,0
30-04-2021,Summer,39.3,24.7,28.9,0,mothbeans,0
13-05-2021,Summer,33.9,22,54.9,0.554,apple,0
14-05-2021,Summer,36.5,24.4,47.2,0,pomegranate,0
15-05-2021,Summer,38.5,25.1,39.8,0,apple,0
16-05-2021,Summer,40,24,32.1,0,apple,0
17-05-2021,Summer,37,26.1,31.2,0,kidneybeans,0
18-05-2021,Summer,31,24.9,60.6,0.175,mango,0
19-05-2021,Summer,25,21,94.6,62.39,mungbean,0
20-05-2021,Summer,30.6,20,79.9,50.188,coconut,0
21-05-2021,Summer,32.1,21,76.9,6.448,coconut,0
22-05-2021,Summer,34.5,19.8,58.5,16.448,watermelon,0
23-05-2021,Summer,32.9,24.2,58,0,jute,0
24-05-2021,Summer,36,22,45.7,0,chickpea,0
25-05-2021,Summer,39,25,33.1,0,jute,0
26-05-2021,Summer,39.2,24.3,28.4,0,mango,0
27-05-2021,Summer,40.3,24.7,35.5,0,apple,0
28-05-2021,Summer,38,26.8,50.6,0,grapes,0
29-05-2021,Summer,37,28,50.1,0,jute,0
30-05-2021,Summer,36.8,27,51.4,0.045,papaya,0
31-05-2021,Summer,38.6,26.2,43.7,0.045,pigeonpeas,0
13-06-2021,Monsoon,34.5,26,70.8,0.149,lentil,0
14-06-2021,Monsoon,37.7,27.5,61.5,0,maize,0
15-06-2021,Monsoon,37.9,28,60.5,0,mothbeans,0
16-06-2021,Monsoon,32.7,27,70.1,0.015,papaya,0
17-06-2021,Monsoon,35.7,28,67.8,0,watermelon,0
18-06-2021,Monsoon,35.8,27,70.8,0,coffee,0
19-06-2021,Monsoon,34.5,27.2,70.3,0,coffee,0
20-06-2021,Monsoon,34,26.8,77.8,0.34,maize,0
21-06-2021,Monsoon,37,27,66.8,0,pomegranate,0
22-06-2021,Monsoon,40,29.2,49.8,0,papaya,0
23-06-2021,Monsoon,40.1,29.7,42.5,0,coconut,0
24-06-2021,Monsoon,38,29.7,63.4,0,cotton,0
25-06-2021,Monsoon,39,27,53,0.896,kidneybeans,0
26-06-2021,Monsoon,38,27,60.3,4.253,coffee,0
27-06-2021,Monsoon,39,28.4,55.4,0,maize,0
28-06-2021,Monsoon,39.3,29.4,54.2,0,mothbeans,0
29-06-2021,Monsoon,42,29.5,46.7,0,blackgram,0
30-06-2021,Monsoon,43,30.6,36.8,0,blackgram,0
13-07-2021,Monsoon,31,25.3,87.4,49.864,mothbeans,0
14-07-2021,Monsoon,34.8,25.4,91.4,22.416,banana,1
15-07-2021,Monsoon,35.2,25,79.1,0,kidneybeans,0
16-07-2021,Monsoon,37.1,28.6,73.9,0,pomegranate,0
17-07-2021,Monsoon,37.8,29,70.8,0,grapes,0
18-07-2021,Monsoon,36,27.9,84.4,7.596,apple,0
19-07-2021,Monsoon,28,25,99.3,110.111,mothbeans,0
20-07-2021,Monsoon,32,24.7,95.2,56.863,mungbean,0
21-07-2021,Monsoon,34,25,85.3,0,muskmelon,0
22-07-2021,Monsoon,33.3,27,83.6,0,pomegranate,0
23-07-2021,Monsoon,34,27.4,82.3,0,lentil,0
24-07-2021,Monsoon,35.6,28.3,81.7,0.17,banana,1
25-07-2021,Monsoon,36.7,28,75.1,0,maize,0
26-07-2021,Monsoon,32.8,30,83,0,watermelon,0
27-07-2021,Monsoon,30,27,94.6,106.078,muskmelon,0
28-07-2021,Monsoon,27.8,26,96.8,9.136,pomegranate,0
29-07-2021,Monsoon,32.2,26,92.5,148.012,mothbeans,0
30-07-2021,Monsoon,31.9,26,94.8,38.669,lentil,0
31-07-2021,Monsoon,34.2,26,85.4,0,papaya,1
13-08-2021,Monsoon,35.8,28,67.8,0,mothbeans,0
14-08-2021,Monsoon,36.1,28,66,0,pomegranate,0
15-08-2021,Monsoon,36.5,29,63.8,0,pomegranate,0
16-08-2021,Monsoon,37,29,65.5,0,maize,0
17-08-2021,Monsoon,37.7,30,68.2,0,pomegranate,0
18-08-2021,Monsoon,37.6,29,65.9,0,grapes,0
19-08-2021,Monsoon,36,29.7,70.9,0,maize,0
20-08-2021,Monsoon,31,26,91.6,9.253,cotton,0
21-08-2021,Monsoon,31,25,95.3,130.98,mungbean,0
22-08-2021,Monsoon,34,26,87.3,0,orange,0
23-08-2021,Monsoon,34.2,28,85.5,2.552,chickpea,0
24-08-2021,Monsoon,34,28.9,82.1,0,orange,0
25-08-2021,Monsoon,36,29,70.6,0,jute,0
26-08-2021,Monsoon,34.7,28,66.5,0,pigeonpeas,0
27-08-2021,Monsoon,35.3,27.5,66.6,0,lentil,0
28-08-2021,Monsoon,35,28,70.8,0,muskmelon,0
29-08-2021,Monsoon,34,27,82.7,0,papaya,1
30-08-2021,Monsoon,33,26,83.8,0,muskmelon,0
31-08-2021,Monsoon,28,24,96.1,78.026,cotton,0
13-09-2021,Monsoon,33,25,93.5,1.851,lentil,0
14-09-2021,Monsoon,34.7,24,85.6,0.747,papaya,0
15-09-2021,Monsoon,34.6,25.8,80.6,0,mothbeans,0
16-09-2021,Monsoon,29,24,93.7,12.104,apple,0
17-09-2021,Monsoon,31.4,24.7,83.6,0,apple,0
18-09-2021,Monsoon,33.5,25,85.1,0,maize,0
19-09-2021,Monsoon,33.9,26,80.3,0,grapes,0
20-09-2021,Monsoon,34.7,27,80.9,0,coconut,0
21-09-2021,Monsoon,35.1,27,82.8,3.403,cotton,0
22-09-2021,Monsoon,31.2,25,89.4,0.119,pomegranate,0
23-09-2021,Monsoon,32.2,25,87,0.766,coffee,1
24-09-2021,Monsoon,34,25,85.4,3.403,apple,0
25-09-2021,Monsoon,32.4,25.5,84.8,0,cotton,0
26-09-2021,Monsoon,32.8,25,88.6,0,apple,0
27-09-2021,Monsoon,33.6,26,82.3,0,jute,1
28-09-2021,Monsoon,34.1,26,79.9,0,pomegranate,0
29-09-2021,Monsoon,34.4,27,79.6,0,papaya,1
30-09-2021,Monsoon,34.3,26,80.6,0,mango,0
13-10-2021,Post-Monsoon,33.5,22.7,51.7,0,mothbeans,0
14-10-2021,Post-Monsoon,33.5,20,55,0,chickpea,0
15-10-2021,Post-Monsoon,33.8,20,59.2,0,mungbean,0
16-10-2021,Post-Monsoon,33.4,21.3,66.1,0,maize,0
17-10-2021,Post-Monsoon,30,22,87.2,44.491,watermelon,0
18-10-2021,Post-Monsoon,23.3,20,94.9,41.652,cotton,0
19-10-2021,Post-Monsoon,30.6,20.9,82.4,0,blackgram,0
20-10-2021,Post-Monsoon,31,21,73.2,0,coffee,0
21-10-2021,Post-Monsoon,32,17.9,55.7,0,mango,0
22-10-2021,Post-Monsoon,32,18.9,60.6,0,grapes,0
23-10-2021,Post-Monsoon,31.7,19.8,66.8,0,coconut,0
24-10-2021,Post-Monsoon,30.5,19,73.5,23.714,banana,0
25-10-2021,Post-Monsoon,28,17.4,78.7,0,maize,0
26-10-2021,Post-Monsoon,27.2,17.6,71.7,0,jute,0
27-10-2021,Post-Monsoon,28,16.3,68.7,0,mungbean,0
28-10-2021,Post-Monsoon,27.9,16.4,67.3,0,chickpea,0
29-10-2021,Post-Monsoon,29,16.5,68,0,orange,0
30-10-2021,Post-Monsoon,29.3,16.8,64.3,0,jute,0
31-10-2021,Post-Monsoon,29,17.7,64.8,0,rice,0
13-11-2021,Post-Monsoon,27,13.4,63.7,0,blackgram,0
14-11-2021,Post-Monsoon,26.8,12.8,56.6,0,watermelon,0
15-11-2021,Post-Monsoon,25.8,12.7,61,0,watermelon,0
16-11-2021,Post-Monsoon,26.3,11.8,63.1,0,kidneybeans,0
17-11-2021,Post-Monsoon,26.2,11.8,63.3,0,kidneybeans,0
18-11-2021,Post-Monsoon,25.6,12.4,67.5,0,pigeonpeas,0
19-11-2021,Post-Monsoon,25.2,13,68.9,0,mothbeans,0
20-11-2021,Post-Monsoon,25.8,15.6,63.3,0,orange,0
21-11-2021,Post-Monsoon,26.8,13.5,60.3,0,kidneybeans,0
22-11-2021,Post-Monsoon,26.9,12.8,64.9,0,muskmelon,0
23-11-2021,Post-Monsoon,25.4,12.7,53.8,0,mothbeans,0
24-11-2021,Post-Monsoon,27.5,11.3,65.7,0,jute,0
25-11-2021,Post-Monsoon,26.6,12.1,69.2,0,apple,0
26-11-2021,Post-Monsoon,26.6,12.8,71.2,0,mungbean,0
27-11-2021,Post-Monsoon,26,12.1,77.4,0,chickpea,0
28-11-2021,Post-Monsoon,26,12.2,81.3,0,pigeonpeas,0
29-11-2021,Post-Monsoon,25,12.3,73.8,0,maize,0
30-11-2021,Post-Monsoon,24.9,11.9,70.1,0,mothbeans,0
13-12-2021,Post-Monsoon,21.5,8.6,71.7,0,lentil,0
14-12-2021,Post-Monsoon,21.9,9.7,77.4,0,apple,0
15-12-2021,Post-Monsoon,21.5,10.1,75.3,0,pigeonpeas,0
16-12-2021,Post-Monsoon,19.7,10.4,71,0,orange,0
17-12-2021,Post-Monsoon,19.7,9.9,70.4,0,muskmelon,0
18-12-2021,Post-Monsoon,17,7,75.1,0,kidneybeans,0
19-12-2021,Post-Monsoon,18.2,5,67.6,0,banana,0
20-12-2021,Post-Monsoon,19.7,4.9,64.9,0,orange,0
21-12-2021,Post-Monsoon,21.7,6.1,65.3,0,grapes,0
22-12-2021,Post-Monsoon,22.8,7,65.4,0,papaya,0
23-12-2021,Post-Monsoon,22,8.1,70.3,0,pigeonpeas,0
24-12-2021,Post-Monsoon,22.3,8.8,76.6,0,maize,0
25-12-2021,Post-Monsoon,23,9,80,0,pigeonpeas,0
26-12-2021,Post-Monsoon,20.7,11.5,88,1.299,coconut,0
27-12-2021,Post-Monsoon,21.7,11.6,80.5,0,orange,0
28-12-2021,Post-Monsoon,17,10.9,88.7,1.85,blackgram,0
29-12-2021,Post-Monsoon,20.4,10.2,82.9,0,coconut,0
30-12-2021,Post-Monsoon,18.4,6.1,70,0,banana,0
31-12-2021,Post-Monsoon,18,5.6,76.4,0,mothbeans,0
13-01-2022,Winter,16.3,7.4,91.2,0,rice,0
14-01-2022,Winter,14.8,7.2,94.6,0,orange,0
15-01-2022,Winter,13.5,8.2,93.9,0,jute,0
16-01-2022,Winter,15,8,87.5,0,jute,0
17-01-2022,Winter,16,9,88.5,0,chickpea,0
18-01-2022,Winter,14.6,9,92.2,0,apple,0
19-01-2022,Winter,17,8,89.4,0,coffee,0
20-01-2022,Winter,18.1,10,92.4,0,pomegranate,0
21-01-2022,Winter,19,9.9,90.4,0,lentil,0
22-01-2022,Winter,15,11,94.3,23.553,maize,0
23-01-2022,Winter,15,10.4,94.4,1.195,mungbean,0
24-01-2022,Winter,15,9,93.5,0,coconut,0
25-01-2022,Winter,13.4,8,94.5,0,coffee,0
26-01-2022,Winter,15.8,7.1,92.5,0,coconut,0
27-01-2022,Winter,18,7.6,83.9,0,mothbeans,0
28-01-2022,Winter,19.5,7,76,0,papaya,0
29-01-2022,Winter,21.3,7.1,73.8,0,pigeonpeas,0
30-01-2022,Winter,21.2,9,78.2,0,cotton,0
31-01-2022,Winter,21.3,8.3,80.5,0,mango,0
13-02-2022,Winter,27.3,8.5,65.5,0,watermelon,0
14-02-2022,Winter,26.6,9.4,64.6,0,coffee,0
15-02-2022,Winter,25.8,10.5,58.3,0,coffee,0
16-02-2022,Winter,25.3,10.5,68.5,0,rice,0
17-02-2022,Winter,26.6,12.1,66.4,0,pigeonpeas,0
18-02-2022,Winter,27.8,10.5,61.6,0,jute,0
19-02-2022,Winter,25,12.2,64,0,watermelon,0
20-02-2022,Winter,23.8,12,69.4,0,mungbean,0
21-02-2022,Winter,25.8,10.4,57.4,0,cotton,0
22-02-2022,Winter,25.9,10.9,58.6,0,coconut,0
23-02-2022,Winter,23.8,15,78.2,0,papaya,0
24-02-2022,Winter,25.8,13.5,72,0,maize,0
25-02-2022,Winter,27,13.4,71.7,2.149,coffee,0
26-02-2022,Winter,23.6,15.1,70.8,6.805,grapes,0
27-02-2022,Winter,24.8,14,70.2,0.925,pigeonpeas,0
28-02-2022,Winter,24.8,12,62.7,0,orange,0
13-03-2022,Summer,31.6,17.7,61.9,0,coconut,0
14-03-2022,Summer,32.6,18.5,68.1,0,pomegranate,1
15-03-2022,Summer,34,20.2,69.5,0,papaya,0
16-03-2022,Summer,34.3,21,65.1,0,papaya,0
17-03-2022,Summer,34.5,21.3,66.2,0,mungbean,0
18-03-2022,Summer,34.5,22.9,70.7,0,watermelon,0
19-03-2022,Summer,36.2,21,64.3,0,lentil,0
20-03-2022,Summer,37.1,23.5,49.7,0,cotton,0
21-03-2022,Summer,36.1,22.1,54,0,mango,0
22-03-2022,Summer,34.2,22,51.2,0,rice,0
23-03-2022,Summer,35,20.3,50.1,0,banana,0
24-03-2022,Summer,34.8,21,42,0,chickpea,0
25-03-2022,Summer,34.5,20.6,51.5,0,orange,0
26-03-2022,Summer,34,20,45.2,0,mango,0
27-03-2022,Summer,36.1,21.2,41.5,0,cotton,0
28-03-2022,Summer,38.2,21,34.8,0,maize,0
29-03-2022,Summer,40,20.3,31.9,0,rice,0
30-03-2022,Summer,39,21.2,34.4,0,coffee,0
31-03-2022,Summer,38.6,21.7,34.4,0,orange,0
13-04-2022,Summer,39.9,23.5,26,0,maize,0
14-04-2022,Summer,38.6,27,23.1,0.149,watermelon,0
15-04-2022,Summer,40,25.5,27.1,0,apple,0
16-04-2022,Summer,40,23.7,30,0,grapes,0
17-04-2022,Summer,39.9,24.2,28.2,0,kidneybeans,0
18-04-2022,Summer,42,24.4,27,0,banana,0
19-04-2022,Summer,43,25.3,25.8,0,blackgram,0
20-04-2022,Summer,41,27,22.6,0,blackgram,0
21-04-2022,Summer,36,25.8,28.7,0,cotton,0
22-04-2022,Summer,38,24.6,29.3,0.285,papaya,0
23-04-2022,Summer,40,22.8,25.8,0,rice,0
24-04-2022,Summer,39,23.9,23.6,0,kidneybeans,0
25-04-2022,Summer,40.1,24.7,23.5,0,jute,0
26-04-2022,Summer,39.8,27.4,22.6,0,coffee,0
27-04-2022,Summer,42,24.2,23.7,0,kidneybeans,0
28-04-2022,Summer,43,23.7,23.3,0,mungbean,0
29-04-2022,Summer,43.3,27.6,20.2,0,maize,0
30-04-2022,Summer,43.2,27.5,17.8,0,lentil,0
13-05-2022,Summer,44,28.8,45.9,0,coffee,0
14-05-2022,Summer,44,29,28.4,0,chickpea,0
15-05-2022,Summer,45.3,27.6,21.3,0,watermelon,0
16-05-2022,Summer,41.6,31.3,18.1,0,lentil,0
17-05-2022,Summer,42,28.4,31.2,0,blackgram,0
18-05-2022,Summer,41,31.6,31,0,watermelon,0
19-05-2022,Summer,43,28.8,32.6,0,orange,0
20-05-2022,Summer,44.1,29.6,30.6,0.525,jute,0
21-05-2022,Summer,42.2,26.7,30.8,0.979,apple,0
22-05-2022,Summer,39.2,24.6,44.9,0,kidneybeans,0
23-05-2022,Summer,31,18,71.2,18.988,apple,0
24-05-2022,Summer,32,20,75.1,17.357,kidneybeans,0
25-05-2022,Summer,33.8,24.6,66.6,0,orange,0
26-05-2022,Summer,36,25,59.1,0,coffee,0
27-05-2022,Summer,38.8,27,50.5,0,apple,0
28-05-2022,Summer,40,28.2,46.6,0,banana,0
29-05-2022,Summer,41,29,50.4,0,cotton,0
30-05-2022,Summer,39.8,25.1,59.4,15.371,kidneybeans,0
31-05-2022,Summer,39.2,24.5,49.2,0,maize,0
13-06-2022,Monsoon,43,33.2,29.2,0,rice,0
14-06-2022,Monsoon,39.2,32,38,0,chickpea,0
15-06-2022,Monsoon,42,30,39.3,0,banana,0
16-06-2022,Monsoon,39.6,28.2,46.1,0.74,papaya,0
17-06-2022,Monsoon,36,25,70.8,17.506,pomegranate,0
18-06-2022,Monsoon,32,26.1,74.1,0.618,chickpea,0
19-06-2022,Monsoon,31,25.2,74.4,0.06,watermelon,0
20-06-2022,Monsoon,32.3,25,65.6,0,kidneybeans,0
21-06-2022,Monsoon,34,26.3,61.2,0.51,pomegranate,0
22-06-2022,Monsoon,38,25,59.3,0,jute,0
23-06-2022,Monsoon,38,27.2,48.1,0,rice,0
24-06-2022,Monsoon,40,27,38.6,0,jute,0
25-06-2022,Monsoon,40,26.8,34.8,0,grapes,0
26-06-2022,Monsoon,39.9,29.9,48,0,banana,0
27-06-2022,Monsoon,39.9,31.2,51.1,0,chickpea,0
28-06-2022,Monsoon,41,31.5,53.1,0,blackgram,0
29-06-2022,Monsoon,40,30.3,53.8,0,papaya,0
30-06-2022,Monsoon,32,24.9,88.2,104.603,mothbeans,0
13-07-2022,Monsoon,36,28,73.3,0,chickpea,0
14-07-2022,Monsoon,38.6,29.4,67.6,0.03,pigeonpeas,0
15-07-2022,Monsoon,37,28.6,63.7,0,pigeonpeas,0
16-07-2022,Monsoon,35.4,25.8,80.4,18.058,pomegranate,0
17-07-2022,Monsoon,34.1,25.9,81.9,10.552,jute,1
18-07-2022,Monsoon,37.1,28.9,68.8,0,pomegranate,0
19-07-2022,Monsoon,37,29,73.5,10,coffee,0
20-07-2022,Monsoon,34.8,25.3,84,60.975,pomegranate,0
21-07-2022,Monsoon,32.4,25.9,84,0.7,apple,0
22-07-2022,Monsoon,32.8,27.8,86.7,7.09,mango,0
23-07-2022,Monsoon,33.1,26.9,85.6,0.568,kidneybeans,0
24-07-2022,Monsoon,34.4,27,82.5,3.285,banana,1
25-07-2022,Monsoon,34,27,80.3,2.197,papaya,1
26-07-2022,Monsoon,32.8,27,81,0,maize,0
27-07-2022,Monsoon,33.6,27,80,0,kidneybeans,0
28-07-2022,Monsoon,32,26.9,86.3,17.162,kidneybeans,0
29-07-2022,Monsoon,32,26,89.2,2.448,rice,0
30-07-2022,Monsoon,31.6,26.4,86.9,15.76,papaya,0
31-07-2022,Monsoon,32,26,84.3,11.422,cotton,0
13-08-2022,Monsoon,34.1,28,73.4,0,mungbean,0
14-08-2022,Monsoon,32.5,27,86.6,5.747,coconut,0
15-08-2022,Monsoon,34,27,81.3,0,orange,0
16-08-2022,Monsoon,32.4,27.7,78.7,2.448,blackgram,0
17-08-2022,Monsoon,33.3,26,76.8,0,pigeonpeas,0
18-08-2022,Monsoon,34.5,26.9,76.1,0,grapes,0
19-08-2022,Monsoon,34.7,28,71.6,0,grapes,0
20-08-2022,Monsoon,32,27,80.8,6.851,mungbean,0
21-08-2022,Monsoon,35,27.9,76.7,1.344,pigeonpeas,0
22-08-2022,Monsoon,35.2,28.9,74.3,0,muskmelon,0
23-08-2022,Monsoon,33.6,28,71.4,0,muskmelon,0
24-08-2022,Monsoon,33,27,80.9,5.104,watermelon,0
25-08-2022,Monsoon,34,26,72.3,0,papaya,1
26-08-2022,Monsoon,35,27,73,0,blackgram,0
27-08-2022,Monsoon,35,27,70.2,0.17,coffee,0
28-08-2022,Monsoon,34.2,27,65.9,0,coconut,0
29-08-2022,Monsoon,34.8,26,66.9,0.851,mungbean,0
30-08-2022,Monsoon,35,26.7,77.4,1.514,papaya,1
31-08-2022,Monsoon,37,27,66.9,0,blackgram,0
13-09-2022,Monsoon,34,25,70.4,8.552,mothbeans,0
14-09-2022,Monsoon,32,26,78.6,9.403,chickpea,0
17-09-2022,Monsoon,33.2,24,82.2,0,mungbean,0
18-09-2022,Monsoon,35,25.3,73.6,0,apple,0
19-09-2022,Monsoon,33,26.5,77.3,5.104,kidneybeans,0
20-09-2022,Monsoon,33.5,26.1,77.1,0.17,mango,0
21-09-2022,Monsoon,32.3,25.3,87.1,3.448,cotton,0
22-09-2022,Monsoon,27.7,24.6,95.9,49.664,watermelon,0
23-09-2022,Monsoon,27,24,98.2,47.403,coffee,1
24-09-2022,Monsoon,27,24.4,97.2,19.896,lentil,0
25-09-2022,Monsoon,30,24.7,84.8,0,cotton,0
26-09-2022,Monsoon,32.3,24.7,82.4,0,blackgram,0
27-09-2022,Monsoon,33,24.4,76.5,0,watermelon,0
28-09-2022,Monsoon,34,25,71.1,0,lentil,0
29-09-2022,Monsoon,33.3,25,71.6,0,apple,0
30-09-2022,Monsoon,33.6,25,73.5,0,maize,0
13-10-2022,Post-Monsoon,31.5,20.4,72.7,0,pomegranate,0
14-10-2022,Post-Monsoon,30.8,21,71.6,0,pomegranate,0
15-10-2022,Post-Monsoon,32,21,69.8,0,coconut,0
16-10-2022,Post-Monsoon,32,20.9,61,0,orange,0
17-10-2022,Post-Monsoon,31.6,21.7,56,0,orange,0
18-10-2022,Post-Monsoon,33,20,55.6,0,apple,0
19-10-2022,Post-Monsoon,33,19.7,50.8,0,apple,0
20-10-2022,Post-Monsoon,33.3,19.4,54.1,0,orange,0
21-10-2022,Post-Monsoon,32.4,20,55.3,0,jute,0
22-10-2022,Post-Monsoon,31,20,56.8,0,apple,0
23-10-2022,Post-Monsoon,31,17.4,55,0,grapes,0
24-10-2022,Post-Monsoon,31,17.8,60.1,0,pigeonpeas,0
25-10-2022,Post-Monsoon,30,17.3,53.7,0,jute,0
26-10-2022,Post-Monsoon,31.2,17.5,60.9,0,coconut,0
27-10-2022,Post-Monsoon,31,17.8,59.7,0,grapes,0
28-10-2022,Post-Monsoon,30,17.7,64.5,0,orange,0
29-10-2022,Post-Monsoon,30.5,18.3,68.2,0,lentil,0
30-10-2022,Post-Monsoon,30,17.8,62,0,mungbean,0
31-10-2022,Post-Monsoon,30,17.7,66,0,rice,0
13-11-2022,Post-Monsoon,27.1,14.7,56.7,0,cotton,0
14-11-2022,Post-Monsoon,29.7,15.9,55.4,0,kidneybeans,0
15-11-2022,Post-Monsoon,28.5,17.9,56.5,0,papaya,0
16-11-2022,Post-Monsoon,26.5,15.7,52.9,0,chickpea,0
17-11-2022,Post-Monsoon,24.8,14,57.4,0,pomegranate,0
18-11-2022,Post-Monsoon,25.2,12.4,54.3,0,blackgram,0
19-11-2022,Post-Monsoon,25.8,12.5,54.7,0,mothbeans,0
20-11-2022,Post-Monsoon,25.8,12.4,55.7,0,coffee,0
21-11-2022,Post-Monsoon,26,12.3,58.5,0,mungbean,0
22-11-2022,Post-Monsoon,25.7,13,54.4,0,papaya,0
23-11-2022,Post-Monsoon,26.1,11.7,49.6,0,coconut,0
24-11-2022,Post-Monsoon,26.3,11,51.3,0,orange,0
25-11-2022,Post-Monsoon,26.5,10.9,54.6,0,jute,0
26-11-2022,Post-Monsoon,27.5,10.5,56.4,0,chickpea,0
27-11-2022,Post-Monsoon,26.4,11.1,61.6,0,pomegranate,0
28-11-2022,Post-Monsoon,25.5,10.7,61.5,0,coffee,0
29-11-2022,Post-Monsoon,25,10.2,65.3,0,jute,0
30-11-2022,Post-Monsoon,25.2,11.6,65.9,0,mothbeans,0
13-12-2022,Post-Monsoon,25.5,10.5,55.3,0,kidneybeans,0
14-12-2022,Post-Monsoon,23.5,11,57.3,0,kidneybeans,0
15-12-2022,Post-Monsoon,22.6,8.9,56.4,0,watermelon,0
16-12-2022,Post-Monsoon,22.6,10,58.5,0,mothbeans,0
17-12-2022,Post-Monsoon,23,8.9,61.7,0,papaya,0
18-12-2022,Post-Monsoon,23,8.9,71.7,0,watermelon,0
19-12-2022,Post-Monsoon,21.9,8.9,74.7,0,muskmelon,0
20-12-2022,Post-Monsoon,22.1,8,79,0,orange,0
21-12-2022,Post-Monsoon,19.7,9,81.3,0,kidneybeans,0
22-12-2022,Post-Monsoon,19.1,8,84.2,0,orange,0
23-12-2022,Post-Monsoon,19.1,8,80.5,0,watermelon,0
24-12-2022,Post-Monsoon,18.6,7,80.9,0,jute,0
25-12-2022,Post-Monsoon,15.1,6,90.1,94.507,maize,0
26-12-2022,Post-Monsoon,13,7,95.6,0,muskmelon,0
27-12-2022,Post-Monsoon,16.3,7,88.7,0,coconut,0
28-12-2022,Post-Monsoon,21.4,7,74.1,0,rice,0
29-12-2022,Post-Monsoon,22.9,9.7,68.8,0,coconut,0
30-12-2022,Post-Monsoon,21.9,12,75.2,0,pomegranate,0
31-12-2022,Post-Monsoon,18.5,9.8,84.9,0,papaya,0
13-01-2023,Winter,21,12,90.5,0,coconut,0
14-01-2023,Winter,17.7,10,82,0,banana,0
15-01-2023,Winter,16.4,5,59.6,0,kidneybeans,0
16-01-2023,Winter,17.6,4.8,61.2,0,coconut,0
17-01-2023,Winter,18.7,4.9,55.1,0,coffee,0
18-01-2023,Winter,18.4,5.6,60.1,0,orange,0
19-01-2023,Winter,21.1,7.1,54.4,0,pomegranate,0
20-01-2023,Winter,22.6,11,62.1,0,muskmelon,0
21-01-2023,Winter,22.4,9.3,80,0,watermelon,0
22-01-2023,Winter,23,10,72.4,0,chickpea,0
23-01-2023,Winter,24.8,10,68.2,0,kidneybeans,0
24-01-2023,Winter,20.6,13.8,81.5,0,mango,0
25-01-2023,Winter,18.6,12.4,91.8,0,pigeonpeas,0
26-01-2023,Winter,16.2,12,94.1,0,blackgram,0
27-01-2023,Winter,19.8,7,65.8,0,muskmelon,0
28-01-2023,Winter,22.6,5,68.6,0,muskmelon,0
29-01-2023,Winter,17,9.4,91.8,6.597,pigeonpeas,0
30-01-2023,Winter,18.6,12,93.5,14.299,watermelon,0
31-01-2023,Winter,19.4,12,92.9,0,papaya,0
13-02-2023,Winter,22.1,9,41.8,0,chickpea,0
14-02-2023,Winter,25.2,10.5,43.2,0,cotton,0
15-02-2023,Winter,27,11,52.7,0,lentil,0
16-02-2023,Winter,27.4,12.8,67.8,0,pomegranate,0
17-02-2023,Winter,28.3,15.3,72.5,0,apple,0
18-02-2023,Winter,28.8,14.3,70.9,0,lentil,0
19-02-2023,Winter,29.9,14.4,69.3,0,pomegranate,0
20-02-2023,Winter,32,15.7,63.3,0,mango,0
21-02-2023,Winter,30.5,17,67.4,0,kidneybeans,0
22-02-2023,Winter,27.2,16,71.5,0,chickpea,0
23-02-2023,Winter,28.5,15,60.9,0,coconut,0
24-02-2023,Winter,29.3,13.3,58.3,0,grapes,0
25-02-2023,Winter,29.7,14.3,61.2,0,muskmelon,0
26-02-2023,Winter,31.2,15.4,56.3,0,chickpea,0
27-02-2023,Winter,31.5,16.7,57,0,pigeonpeas,0
28-02-2023,Winter,30,16,55.1,0,orange,1
13-03-2023,Summer,33,18.9,50.6,0,banana,0
14-03-2023,Summer,32.7,20,54.9,0,maize,0
15-03-2023,Summer,33.5,19.5,49.9,0,muskmelon,0
16-03-2023,Summer,32.4,21.7,44.6,0,maize,0
17-03-2023,Summer,29,19.7,49.3,0,muskmelon,0
18-03-2023,Summer,25,18,80.7,4.298,coconut,0
19-03-2023,Summer,26,17,84,5.331,chickpea,0
20-03-2023,Summer,25.7,16,81.4,10.896,jute,0
21-03-2023,Summer,24,16,81.5,0,orange,0
22-03-2023,Summer,28,16.2,74.5,0,orange,0
23-03-2023,Summer,29.6,17,61.3,0,banana,0
24-03-2023,Summer,28,19,71.5,10.597,watermelon,0
25-03-2023,Summer,28.7,17,70.7,0,pomegranate,1
